id,label,entity_types,relation_types,qualifier_types,evidence_json
369,0,case_number;document;family_member;location;money;personal_information;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;induces_fear;mentions_case_number;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;urgency,"{""entity:victim"": [""이름""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:case_number"": [""사건""], ""entity:document"": [""보고서""], ""entity:location"": [""거리"", ""집"", ""장소""], ""entity:family_member"": [""아들"", ""아버지"", ""부모님""], ""entity:third_party"": [""친구""], ""relation:creates_urgency"": [""지금"", ""발생"", ""바로"", ""처리""], ""relation:mentions_case_number"": [""사건""], ""relation:claims_identity_theft"": [""발생"", ""핸드폰"", ""명의""], ""relation:requests_personal_info"": [""이름""], ""relation:claims_financial_loss"": [""있으니"", ""발생"", ""돈""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""거리"", ""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""친구""], ""relation:creates_false_narrative"": [""사건"", ""이용""], ""relation:induces_fear"": [""갑니다""], ""relation:demands_secrecy"": [""비밀""], ""relation:requests_verification_code"": [""온""], ""relation:requests_specific_action"": [""다운""], ""relation:refers_to_family"": [""아들"", ""아버지"", ""부모님""], ""relation:normal_call"": [""있어"", ""봐"", ""안녕하세요"", ""밥"", ""요즘""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""기만"", ""아들"", ""아버지"", ""부모님"", ""사건""], ""qualifier:institutional_pretext"": [""청""], ""qualifier:requested_action_type"": [""당첨""]}"
370,0,loan;location;victim,creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_case_number;normal_call;requests_physical_action;requests_verification_code;warns_against_disclosure,urgency,"{""entity:victim"": [""본인""], ""entity:loan"": [""대부""], ""entity:location"": [""근처"", ""집""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""말씀"", ""말씀드린""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""혼자서""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""알고"", ""혼자서""], ""relation:requests_verification_code"": [""온""], ""relation:normal_call"": [""봐"", ""있어"", ""뭐 해"", ""다음에"", ""요즘""], ""qualifier:urgency"": [""지금""]}"
371,0,family_member;loan;location;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_secrecy;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:loan"": [""대부""], ""entity:location"": [""집""], ""entity:family_member"": [""사기""], ""relation:creates_urgency"": [""지금""], ""relation:requests_personal_info"": [""말해""], ""relation:requests_security_code"": [""말해""], ""relation:claims_financial_loss"": [""있으니""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른""], ""relation:creates_false_narrative"": [""관련"", ""사기""], ""relation:demands_secrecy"": [""알고""], ""relation:requests_verification_code"": [""온"", ""말해""], ""relation:mentions_suspicious_activity"": [""사기""], ""relation:normal_call"": [""봐"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""거짓"", ""사기""], ""qualifier:institutional_pretext"": [""청""]}"
372,0,location;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_urgency;demands_secrecy;mentions_case_number;normal_call;requests_physical_action;requests_remote_control;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인""], ""entity:location"": [""집"", ""위치""], ""entity:third_party"": [""친구""], ""relation:creates_urgency"": [""지금"", ""합니다"", ""당장"", ""발생""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""발생""], ""relation:claims_financial_loss"": [""발생""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""친구""], ""relation:demands_secrecy"": [""합니다""], ""relation:requests_verification_code"": [""합니다""], ""relation:requests_remote_control"": [""합니다""], ""relation:normal_call"": [""요즘"", ""다음에"", ""있어"", ""봐"", ""밥""], ""qualifier:urgency"": [""지금"", ""당장""], ""qualifier:coercive_pressure"": [""기만""], ""qualifier:institutional_pretext"": [""청""]}"
373,0,loan;location,claims_financial_loss;creates_urgency;normal_call;requests_physical_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext,"{""entity:loan"": [""대부""], ""entity:location"": [""집""], ""relation:creates_urgency"": [""바로""], ""relation:claims_financial_loss"": [""있으니""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""다른""], ""relation:requests_verification_code"": [""온""], ""relation:normal_call"": [""요즘"", ""있어"", ""밥"", ""그럼""], ""qualifier:coercive_pressure"": [""기만""], ""qualifier:institutional_pretext"": [""청""]}"
374,0,loan;location;money;personal_information;third_party;victim,claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;warns_against_disclosure,institutional_pretext;urgency,"{""entity:victim"": [""이름""], ""entity:loan"": [""대부""], ""entity:personal_information"": [""이름""], ""entity:money"": [""돈""], ""entity:location"": [""집"", ""주변""], ""entity:third_party"": [""친구"", ""주변 사람""], ""relation:creates_urgency"": [""지금"", ""넘어가면"", ""바로""], ""relation:claims_identity_theft"": [""명의""], ""relation:requests_personal_info"": [""이름"", ""알려줘"", ""달라""], ""relation:requests_security_code"": [""알려줘"", ""달라""], ""relation:claims_financial_loss"": [""돈""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""주변에"", ""친구"", ""주변""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""알고""], ""relation:mentions_suspicious_activity"": [""활동"", ""해외""], ""relation:requests_specific_action"": [""프로그램""], ""relation:requests_remote_control"": [""해주""], ""relation:normal_call"": [""요즘"", ""있어"", ""다음에"", ""봐""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""청""]}"
375,0,location;money;prosecutor;third_party,claims_financial_loss;creates_urgency;demands_secrecy;impersonates_official;induces_fear;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_security_code;requests_verification_code;warns_against_disclosure,urgency,"{""entity:prosecutor"": [""검사""], ""entity:money"": [""돈""], ""entity:location"": [""거리"", ""주변""], ""entity:third_party"": [""다른 사람"", ""주변 사람"", ""친구""], ""relation:impersonates_official"": [""검사""], ""relation:creates_urgency"": [""지금""], ""relation:requests_personal_info"": [""알려줘"", ""말해""], ""relation:requests_security_code"": [""알려줘"", ""말해""], ""relation:claims_financial_loss"": [""돈""], ""relation:requests_physical_action"": [""지하철"", ""거리""], ""relation:warns_against_disclosure"": [""다른"", ""사람"", ""혼자서"", ""주변"", ""친구""], ""relation:induces_fear"": [""무서워""], ""relation:demands_secrecy"": [""혼자서""], ""relation:requests_verification_code"": [""말해""], ""relation:mentions_suspicious_activity"": [""활동""], ""relation:normal_call"": [""있어"", ""봐"", ""그럼"", ""요즘"", ""잘 지내""], ""qualifier:urgency"": [""지금""]}"
376,0,family_member;location;money;police_officer;victim,cites_legal_authority;claims_financial_loss;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""개인"", ""선생님""], ""entity:police_officer"": [""경찰""], ""entity:money"": [""돈""], ""entity:location"": [""집""], ""entity:family_member"": [""딸""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""소속"", ""경찰"", ""공무원""], ""relation:creates_urgency"": [""빨리"", ""지금"", ""바로""], ""relation:requests_personal_info"": [""말해"", ""달라""], ""relation:requests_security_code"": [""말해"", ""달라""], ""relation:claims_financial_loss"": [""문제"", ""돈"", ""있으니""], ""relation:cites_legal_authority"": [""경찰""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""사람"", ""다른"", ""혼자서""], ""relation:creates_false_narrative"": [""관련""], ""relation:demands_secrecy"": [""알고"", ""있어야"", ""혼자서""], ""relation:requests_verification_code"": [""말해"", ""보내""], ""relation:requests_specific_action"": [""인터넷""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""딸""], ""relation:normal_call"": [""있어"", ""요즘"", ""하자"", ""봐"", ""뭐 해""], ""qualifier:urgency"": [""빨리"", ""지금""], ""qualifier:institutional_pretext"": [""경찰"", ""청""], ""qualifier:coercive_pressure"": [""딸""]}"
377,0,family_member;location;personal_information;third_party;victim,claims_financial_loss;claims_identity_theft;creates_urgency;demands_money_transfer;demands_secrecy;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""이름"", ""본인"", ""개인""], ""entity:personal_information"": [""이름""], ""entity:location"": [""집"", ""거리""], ""entity:family_member"": [""남편""], ""entity:third_party"": [""친구""], ""relation:demands_money_transfer"": [""보내""], ""relation:creates_urgency"": [""지금"", ""합니다""], ""relation:mentions_case_number"": [""말씀""], ""relation:claims_identity_theft"": [""핸드폰""], ""relation:requests_personal_info"": [""말씀해주세요"", ""이름""], ""relation:requests_security_code"": [""말씀해주세요""], ""relation:claims_financial_loss"": [""있습니다"", ""우려""], ""relation:requests_physical_action"": [""가서"", ""거리""], ""relation:warns_against_disclosure"": [""다른"", ""사람"", ""친구""], ""relation:demands_secrecy"": [""해주세요"", ""합니다""], ""relation:requests_verification_code"": [""보내"", ""말씀해주세요"", ""온"", ""합니다""], ""relation:mentions_suspicious_activity"": [""사용""], ""relation:requests_remote_control"": [""해주"", ""합니다""], ""relation:refers_to_family"": [""남편""], ""relation:normal_call"": [""요즘"", ""있어"", ""그럼"", ""봐""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""조작""], ""qualifier:institutional_pretext"": [""청""]}"
378,0,caller;family_member;location;money;phone_call;third_party;victim,claims_financial_loss;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;urgency,"{""entity:caller"": [""상대방""], ""entity:victim"": [""개인""], ""entity:money"": [""돈""], ""entity:phone_call"": [""통화"", ""연락""], ""entity:location"": [""어디""], ""entity:family_member"": [""남편"", ""아들"", ""가족"", ""배우자"", ""자녀""], ""entity:third_party"": [""친구"", ""가족""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""급하게"", ""지금"", ""합니다""], ""relation:mentions_case_number"": [""말씀""], ""relation:requests_personal_info"": [""달라""], ""relation:requests_security_code"": [""달라""], ""relation:claims_financial_loss"": [""있습니다"", ""돈"", ""보상""], ""relation:requests_physical_action"": [""가서""], ""relation:warns_against_disclosure"": [""친구"", ""가족"", ""사람"", ""다른"", ""혼자서""], ""relation:creates_false_narrative"": [""되었습니다""], ""relation:demands_secrecy"": [""합니다"", ""혼자서"", ""있어야"", ""알고""], ""relation:requests_verification_code"": [""합니다"", ""보내""], ""relation:mentions_suspicious_activity"": [""해외""], ""relation:requests_specific_action"": [""다운""], ""relation:requests_remote_control"": [""해주"", ""합니다""], ""relation:refers_to_family"": [""남편"", ""아들"", ""가족"", ""배우자"", ""자녀""], ""relation:normal_call"": [""하자"", ""있어"", ""통화"", ""뭐 해"", ""연락""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""아들"", ""가족"", ""자녀""]}"
